ID,AVAM_CODE_OLD,DESCRIPTION,CHISCO5_CODE,CHISCO3_CODE
285e9eea-e7f4-4b8f-a3bb-0781423b4719,,"Gärtnermeister, Baumschule, dipl. HFP",61132,611
1fa50903-2a2d-48db-b5d2-5d4786cd6e35,,"Gärtner, Stauden",61132,611
a8e757b2-808f-4d17-bf74-af2714cb0e61,,"Gärtnermeister, Stauden- und Kleingehölze, dipl. HFP",61132,611
02b30295-5dce-41b0-9fed-b3bf33daf323,,"Gärtnermeister, Garten- und Landschaftsbau, dipl. HFP",61132,611
c40a95d5-183e-4795-9af5-38e80adb8d5c,,Baumveredler,61132,611
671a8a18-9b85-45bb-8cee-fae483642fd4,,Rosenkultivateur,61132,611
468e56ab-3a70-4b3a-8873-48914fe08837,,Orchideengärtner,61132,611
423e98b2-2e07-4fcc-b83c-d05e285ad364,,Rosenveredler,61132,611
da02bf26-3dda-4047-8d27-e1ec14762f96,,"Obergärtner, eidg. FA",61132,611
f0e8f8cb-8b08-4765-86cd-a1b54b8fe708,,Baumschulbesitzer,61132,611
4e4cd9a2-41ba-481b-8f4d-e29bacaef936,,Hydrokulturgärtner,61132,611
c943f0fb-2b9a-4d73-80f3-7cbb7c23f5c9,,"Baumpflegespezialist, eidg. FA",61132,611
709a3a2b-044e-46b1-8843-a297437d2606,,"Obergärtner, eidg. FA, Baumschule",61132,611
9ad746d3-0e80-48d1-9c46-c655412e9438,,Baumpflegespezialist,61132,611
66bd1fe0-81ec-48ed-8d94-c53a3acdfcf5,,Baumreiniger,61132,611
32751b1d-8145-4d54-a914-fcdf7775bb7d,,Pflanzensetzer,61132,611
49786dbb-a9aa-4634-a1a6-8ad36c014b94,,Zierpflanzengärtner,61132,611
e2febd66-9164-4e2f-9863-fc131f530664,,Baumschulwärter,61132,611
906613b8-ae40-4e74-9232-eafc4d672ce5,,Rosenzüchter,61132,611
068755ac-7afc-4512-b6c8-1a1bf6eae80e,,Blumenzwiebelzüchter,61132,611
6d855d6e-3ed0-4046-9efc-a231444df972,,Baumzüchter,61132,611
6cb705d6-c31d-40f2-8a3f-f4b0c010c57b,,"Obergärtner, eidg. FA",61132,611
e624dfc3-066a-4740-98a2-8b3df2041e5f,,"Gärtner, Baumschulen/Obstbau",61132,611
6cd5383f-b98d-4d67-8a12-630427b522c0,,Baumchirurg,61132,611
0ae34ccc-6413-49ac-b5d4-b006b9199f67,,Saatzüchter,61132,611
2c19ea83-209c-44ae-9954-6b9f3fddaee9,,Forstgärtner,61132,611
c34ca93f-5a62-4504-993b-7663af852378,,Topfpflanzengärtner,61132,611
7742da4f-6b07-47b9-8b7e-d714e62c9b3d,,Versuchsgärtner,61132,611
523ad420-91f2-44d8-898f-878a2a7d0a44,,Staudengärtner,61132,611
0f8864d3-b713-4cd4-a37c-7fa2794e4b66,,Handelsgärtner,61132,611
526df872-b28e-451c-b605-bba1bcea39d6,,"Gärtner, Produktion",61132,611
32bfa7c3-70ab-4372-a62f-8d1de512be8c,,Gärtner-Florist,61132,611
5e1cd1dc-f2b7-4d63-91b1-021d2ac6fe7a,,Bonsaiexperte,61132,611
292a97a4-a837-40d7-b3c3-e71ce9fae97c,,Tabakpflanzer,61132,611
02718b2a-ccea-4ae6-a78e-20aea074bb0b,,Bio-Gärtner,61132,611
c39d43d8-0fcf-4438-b4cb-0434bce6dc8d,,Champignonzüchter,61132,611
650f93b7-0a01-46d9-bca4-7f70a635e4ee,,"Obergärtner, Gehölzekultivateur",61132,611
c11bd9c1-2c48-431c-9903-54a8316608e1,,"Obergärtner, Staudenkultivateur",61132,611
d2cef90d-f6ba-4692-b05d-4d5a6079249f,,"Obergärtner, Zierpflanzenkultivateur",61132,611
2b48bb14-e56d-4188-b530-ad12a68fdf2f,,"Obergärtner, Grünpflegespezialist",61132,611
61dc8df9-9009-4355-921f-ff610d80452b,,"Gärtner, Pflanzenproduktion",61132,611
ede17c72-ff5d-4b3a-bb08-ef4958d3e727,,"Gärtnermeister, Topfpflanzen und Schnittblumenkultur",61132,611
4fa2d0f3-89cb-4ee8-83a8-441732088d2d,,"Gärtnermeister, Stauden- und Kleingehölze",61132,611
3aeaf8f2-5b0f-4871-9821-5175e10027d3,,"Gärtnermeister, Baumschule",61132,611
c497a3d5-77cc-4a2f-abf7-145f2a6962e7,,"Gärtnermeister, Garten- und Landschaftsbau",61132,611
1d82339e-a986-4747-922a-11f46f984948,,Baumpflegespezialist,61132,611
1825e973-5084-42b4-80dd-85d1aca8e181,,Baumpflegespezialist BP,61132,611
5457c482-9c4d-46d7-a234-964645892ec3,,"Gärtner BP, Garten- und Landschaftsbau",61132,611
514fb44b-3de8-4a2c-862c-7d2417416a5e,,"Gärtner BP, Produktion",61132,611
b7223bef-2972-47bc-85f5-f4cabc40df8b,,Alpmeister,61211,612
ebbe47ee-65ba-4b35-93c4-83e17c52556c,,Sentenbauer,61211,612
e0374c28-9365-4ee3-b5a6-18fe3d948d9c,,Hirt,61211,612
b5632c16-8be9-4f50-9e99-eea4274fb903,,Alphirt,61211,612
31e83a91-30a3-4096-9eae-7188de946852,,Alpakazüchter,61211,612
700022dc-2fd4-4b43-8758-524935094d69,,Viehzüchter,61211,612
29234023-e6fe-41b1-9a1e-efc71905453c,,Rindviehzüchter,61211,612
4171cb6e-7c2f-4540-9ffa-ac884d8eef9d,,Grossviehzüchter,61211,612
23c2e1b4-fd8f-4c2a-baef-ba6aa12967b3,,Schweinehalter,61211,612
b7913512-e1fd-4ccb-afa7-35d0ac68067f,,Schäfer,61211,612
9837b36a-18ce-4efb-92a0-e739e0406d7a,,Schafhalter,61211,612
95509da8-2bcb-4baf-8a03-ba393c78257a,,Ziegenzüchter,61211,612
a44c77f5-95df-4020-b81f-e08c49d30c3e,,Ziegenbauer,61211,612
1ac973ef-f541-4050-9395-2135567a50a6,,Schafbauer,61211,612
fd99d4db-696d-4ecc-8404-bb003d395935,,Ziegenhalter,61211,612
6f3d94f7-9b0b-460e-90c4-406d9d2d21b4,,Kleinviehhalter,61211,612
2ba67888-97aa-426a-9166-73854b68eeac,,Schweinezuchtberater,61211,612
73ca5ad6-ce01-4a49-bd70-e0679c37ba7f,,Ziegenhirt,61211,612
729a7c13-3f0a-4714-ba94-9b5b3ebc5f0e,,Schweinemäster,61211,612
e7a74d3d-f852-4ce1-b39c-4bf7f6687f37,,Schweinehirt,61211,612
acd8965a-7f37-4149-99f9-5d9552d3e7b1,,Schweinewärter,61211,612
5cfac1f8-0747-4532-8542-ecea04ef89bc,,Schafzüchter,61211,612
beec9fc0-2090-4b1a-b86f-49885d65a7fd,,Hirt,61211,612
a64e4556-9d4c-480f-b786-c34e1c52afb1,,Senn,61211,612
0388f317-0a31-4e51-ac8e-40b02b0b8d09,,"Spezialist der Pferdebranche, eidg. FA, Pferderennsport",61212,612
86b3f81c-68e4-4621-a22e-07647176e56f,,"Spezialist der Pferdebranche, eidg. FA, Gangpferdereiten",61212,612
f70b79ae-f5f6-431e-8bc5-8c97afa24e4f,,"Spezialist der Pferdebranche, eidg. FA, Gespannfahren",61212,612
d5d48af0-48aa-409c-a5b9-af6801a9ce62,,"Pferdefachmann EFZ, Pferdepflege",61212,612
ef650016-2371-444e-a3ce-f66e7a5b0372,,"Pferdefachmann EFZ, Gespannfahren",61212,612
c00c68fd-b1d2-40aa-8d35-6da9e18e1f6c,,"Pferdefachmann EFZ, Pferderennsport",61212,612
38a94385-d74c-4384-b0a1-a87c25ddbcfd,,"Pferdefachmann EFZ, klassisches Reiten",61212,612
c622856d-81f8-4046-b552-3f5491d16673,,"Pferdefachmann EFZ, Pferdepflege",61212,612
b3d52809-4f25-4edc-94c7-0f9bf76d2709,,"Pferdefachmann EFZ, Gangpferdereiten",61212,612
500e7312-c24e-4982-b9a3-6b154db316d1,,"Pferdefachmann EFZ, Westernreiten",61212,612
5d01c407-ac3b-4be5-acaf-b9bf6c157f5c,,"Spezialist der Pferdebranche, eidg. FA, Betreuung und Dienstleistungen",61212,612
7ecccc44-d1ba-4108-bad3-85625eb75969,,"Spezialist der Pferdebranche, eidg. FA",61212,612
937b1afb-4859-4a58-9504-2cabf065aa98,,"Spezialist der Pferdebranche, eidg. FA, Westernreiten",61212,612
cab4c254-ac83-4a9e-94b2-323e5101cd94,,"Spezialist der Pferdebranche, eidg. FA, klassisches Reiten",61212,612
f65bf60f-d597-4e03-9cb5-be40648308f7,,"Pferdefachmann EFZ, Pferderennsport",61212,612
c9e3a9b0-de79-49b4-bcec-9853c5a04425,,"Experte der Pferdebranche, dipl. HFP",61212,612
09cc2695-c5ea-45ac-a413-fd683f8bc513,,Reiter,61212,612
bbec3303-d6b0-47f7-bb09-f411405a91a3,,Remontenwärter,61212,612
14eca843-a865-4d45-abc7-162f6e601e1d,,Pferdezüchter,61212,612
2c50b3df-8632-479a-84bf-2602068022f5,,Reitstallbesitzer,61212,612
b61c9662-494d-4e4b-b7fc-49eb8ba33da8,,Pferdewirt,61212,612
0fa05a21-f802-4d72-8e2e-c816d22bd23e,,Pferdewart EBA,61212,612
c17d7595-64ab-41a2-96e5-58697f98f081,,"Bereiter, eidg. FA",61212,612
58d3f866-d486-40ff-a34a-a6d5c068e9b4,,Pferdewärter,61212,612
badb9c78-70ba-4bd1-b301-eb4aa48598ca,,Pferdepensionsleiter,61212,612
ef6df948-3527-456d-8f20-c6dfcd081f04,,Stallmeister,61212,612
497445fb-e873-44a6-8b89-5f89383de6f8,,Pferdetrainer,61212,612
08951526-dc05-4a7c-8115-1c623ee2691c,,"Pferdefachmann, Pferderennsport",61212,612
3966ba33-08b5-466d-876f-92c3128ac33f,,"Pferdefachmann, Gespannfahren",61212,612
7aa75c28-6d7d-4953-af2f-6e672783ca17,,"Pferdefachmann, Pferdepflege",61212,612
fef12132-31b4-4990-8864-05417e2cb566,,"Spezialist der Pferdebranche, Pferderennsport",61212,612
8d767660-7cbf-4335-bac4-4d57d318ec9e,,"Spezialist der Pferdebranche, Gespannfahren",61212,612
ed2fec8c-b13d-4a5d-a1b4-6935eb032590,,"Spezialist der Pferdebranche, Westernreiten",61212,612
37dfec38-ae85-4056-a116-b6c9d2a99459,,"Spezialist der Pferdebranche, Gangpferdereiten",61212,612
367f55b7-eeed-4c45-adb6-21b66eab4637,,"Spezialist der Pferdebranche, Betreuung und Dienstleistungen",61212,612
99fd0703-8fd6-4a34-9a7a-f50eeb3cec5f,,"Spezialist der Pferdebranche, klassisches Reiten",61212,612
f4ff2d46-486c-4a73-929a-f58fb323de43,,"Pferdefachmann, Pferderennsport",61212,612
08bfe387-90aa-47b0-b16f-39a28046dc8d,,"Pferdefachmann, Gangpferdereiten",61212,612
738e14eb-67e0-4038-aaf5-bfafec2d899f,,"Pferdefachmann, klassisches Reiten",61212,612
63d5ef52-7b40-43e4-801f-0314e7b7af20,,"Pferdefachmann, Westernreiten",61212,612
9c698ba1-dfbe-43bb-a659-ff083440ae80,,Pferdewart,61212,612
f2686fd8-fc9e-447f-aad9-d9f81e2eb18f,,Pferdefachmann,61212,612
4a38740e-5c09-4ab8-99e0-f28b214f0385,,Spezialist der Pferdebranche,61212,612
5058355b-5c9a-4a10-80f4-65567f88c5f0,,Spezialist der Pferdebranche BP,61212,612
d9550d8d-b78e-4e73-99bf-1fc4915da3fd,,"Experte der Pferdebranche, dipl. HFP",61212,612
6b259dbf-167b-4767-8c05-91d59d7d68a8,,Betriebsleiter Geflügelwirtschaft,61220,612
76e2af94-5f68-438b-aac7-78e6ec8b30f2,,Geflügelwirtschaftsmeister,61220,612
9c47a147-6c72-44e1-8773-0340690e6cdc,,Geflügelwirtschaftsmeister HFP,61220,612
0ab984fa-522d-4f6b-b179-e109f9c7ed47,,Geflügelfachmann EFZ,61220,612
633c3d31-d26f-4aad-893e-7ddd39fab871,,Geflügelmeister,61220,612
eaf50a43-c2d5-43d7-85e2-38a3874203e8,,"Betriebsleiter Geflügelwirtschaft, eidg. FA",61220,612
c34711a9-e9dd-4d4d-97c1-2b6d0ec6deb9,,Hühnerfarmbesitzer,61220,612
8d75d110-f7dd-4c15-8b56-dab0d749a325,,Vogelzüchter,61220,612
ec9fc002-63e8-47eb-ad91-b6a1d306e073,,Geflügelfachberater,61220,612
4f790a3d-1061-43ca-a9c0-4ff374afdeff,,Geflügelzüchtermeister,61220,612
ec436bd1-a3be-4cb8-a47f-60669eaae5c2,,Geflügelzüchter (Fähigkeitsprüfung),61220,612
110d5439-ee34-495f-8be9-58740911dc74,,Geflügelfarmer,61220,612
d4f56549-6d27-4837-89fe-6af66d450f34,,Geflügelhalter,61220,612
7d4bfd1d-594d-47d2-ac99-16121b697a2c,,Brieftaubenzüchter,61220,612
1bcc5bad-f630-48e4-93db-ea10a2c39e8e,,Geflügelzüchter mit Meisterdiplom,61220,612
d8f55875-655a-4a84-b045-38a1bb5b3651,,Geflügelfachmann,61220,612
1afd1b03-f759-4d71-9791-7f97cfe0ebec,,Betriebsleiter Geflügelwirtschaft BP,61220,612
435bbabb-0661-450b-833a-a08695bc81ed,,Geflügelwirtschaftsmeister HFP,61220,612
40ed19aa-d50b-4a4c-8908-acacdccda78c,,Insektenzüchter,61230,612
fb9780ea-e9e4-4c16-abf3-169363d5bff5,,Imkermeister,61230,612
9983a2b5-0af1-4858-b931-e824b96957cf,,Bienenzuchtberater,61230,612
b8812e29-3980-41e7-88ea-1b9673de1138,,Bieneninspektor,61230,612
b19bb989-565b-451d-83e2-4eb7b4f309db,,Mehlwurmzüchter,61230,612
40a69f31-e19e-49e3-a164-30f0d7b82994,,Bienenhalter,61230,612
b384f7c5-803c-4657-a167-40d5aa2d1644,,Bienenzüchter,61230,612
3002ca7a-bd58-4ac9-b037-a63704770199,,Seidenraupenzüchter,61230,612
bb96a36b-5e27-4832-a459-88f121e5c431,,Imker BP,61230,612
9db8fc0f-f3d9-4c5b-806c-9c2ddf9b27d7,,Falkner,61290,612
a73c5539-661e-4347-a59b-4d8ef1b0e0be,,Züchter,61290,612
ce5be5c9-58eb-4ef4-86b5-5569f4b2f397,,Kleintierzüchter,61290,612
12c9d82f-2530-4fb8-9f5c-368b04f6d331,,Hundezüchter,61290,612
267c7d71-dd54-4d30-8e5d-40bd6e349536,,Ziergeflügelzüchter,61290,612
cd513c64-2d91-4e5b-afd0-0c7acfe9bd7e,,Betriebsleiter Landwirtschaft,61300,613
08ec75a6-e8e2-4b05-9e8a-a6c613240301,,Meisterlandwirt,61300,613
edc07281-7415-4fbe-94b3-5ba2bd58ae63,,Bäuerlicher Haushaltleiter,61300,613
63e71e27-f4b2-49ae-9dd3-15ac2dcd4eb3,,Fachmann der biologisch-dynamischen Landwirtschaft,61300,613
07e83ce7-3692-48ac-bf37-49dabb85e43d,,"Betriebsleiter Landwirtschaft, eidg. FA",61300,613
560a4a29-c73b-4bb1-869b-e281c0ecd2bf,,"Bäuerlicher Haushaltleiter, dipl. HFP",61300,613
5af9eddb-bf58-4f08-86b3-ca2ad389516a,,Demeter-Landwirt,61300,613
312c222b-d3a4-499a-ba8d-981a010241a6,,Bergbauer,61300,613
1c97e25d-9ab9-4285-8f27-9f70ffdb40b9,,Bauer,61300,613
c6b65812-2f52-4c3d-b1d8-b5dcac42a160,,Kleinbauer,61300,613
390088ce-fd2c-4be6-a3e4-89313fe69c50,,Landwirtschaftlicher Produzent,61300,613
c442969d-a3dd-4001-a486-f9f377457351,,"Bauer, dipl., eidg. FA",61300,613
4f38ebf4-e689-45eb-b662-2443c975bca9,,Betriebsleiter Landwirtschaft,61300,613
7f6394e7-d6ba-47fa-93a5-2c05cc078715,,Landwirtschaftlicher Betriebs- und Dorfhelfer,61300,613
c702b7b8-143a-4e87-8019-ad33576db972,,Landwirt/Gastwirt,61300,613
224ce170-c091-4e40-b77c-789d26df57ed,,Landwirt-Gärtner,61300,613
ebf959f3-3d0a-48ba-b071-d24b354345b2,,Landwirt-Rebbauer,61300,613
221ddf30-0f10-4010-a04e-a57c0a85dec2,,Landwirt-Obstbauer,61300,613
fe23cac2-b1ed-4d86-aa05-c427503c9ae2,,Meisterlandwirt,61300,613
038a2cf3-6103-4747-8e8d-a1ea30c46638,,"Bauer, eidg. FA",61300,613
9699cad1-1b10-4118-abed-e78d2b2ebf1b,,Landwirt (Fähigkeitsprüfung),61300,613
cb2cc21b-c68d-4636-be22-68ce9565e612,,"Landwirt, eidg. FA",61300,613
038ce327-4362-4285-b56a-7c0a67c17a48,,"Bauer, dipl. HFP",61300,613
a98da5b9-ea44-48c1-93ab-cd20797f4d4a,,"Bauer, dipl.",61300,613
37f65db9-eb17-449a-b6b6-6dc5f22fc99c,,"Fachmann der biologisch-dynamischen Landwirtschaft, eidg. FA",61300,613
9edf9cfb-a6df-4ec0-bea0-fdb607846d71,,Agrarpraktiker EBA,61300,613
bf7c182a-da36-452d-83d3-52e5b11548e8,,"Meisterlandwirt, dipl. HFP",61300,613
2a550a2e-4eee-4372-a937-cfc832f83f10,,Landwirt EFZ,61300,613
3fb9c89e-78e3-471a-b3db-d04764182fad,,"Bäuerlicher Haushaltleiter, eidg. FA",61300,613
70beede6-46a0-4510-b3a5-8c9e903cb439,,"Agrarpraktiker EBA, Landwirtschaft",61300,613
073c0866-b274-4b04-a3e2-171e6b2df856,,Landwirt-Pferdepfleger,61300,613
1363e195-c8c4-4d49-a90b-8930352f5a3b,,Biobauer,61300,613
35eb351f-4009-4b11-8842-2e866a028639,,"Agrarpraktiker, Landwirtschaft",61300,613
08acd58f-8939-48ae-b47e-92ba5e53c1f6,,"Landwirt, Meister",61300,613
70aeadb0-f835-4455-a2a3-1c1323df2e4f,,Agrarpraktiker,61300,613
54f52fc6-a181-465f-b7d4-71cfc4533d53,,Landwirtschaftlicher Verwalter,61300,613
8445f30e-d2b3-433b-b79a-1f9fa6ba2afe,,Landwirtschaftlicher Betriebsverwalter,61300,613
39a2418d-e1f1-4499-a147-3ab4fd81f5aa,,Anbauleiter,61300,613
f4b1fd68-7e4a-40a0-b834-ab208c1d4268,,Ökonomieverwalter,61300,613
ee9763ae-5768-4f9c-a340-26ad4e6d296b,,"Meisterlandwirt, dipl. HFP",61300,613
6d4f6777-73c8-4771-86b4-8904ffae3f51,,Betriebsleiter Landwirtschaft BP,61300,613
f9d2f608-cbc6-41a6-91c9-ad37fc4d835a,,Bäuerlicher Haushaltleiter,61300,613
d4b1fe4b-34b9-4e74-934c-03f3b234dc77,,Fachmann der biologisch-dynamischen Landwirtschaft BP,61300,613
03d354bb-40f4-4bab-8337-b5d57b25f201,,"Bäuerlicher Haushaltleiter, dipl. HFP",61300,613
309c9b3f-bd8d-4e20-b83c-004595b016bd,,Bäuerlicher Haushaltleiter BP,61300,613
9d429f1e-17d6-41aa-89d8-3bc286f0b121,,Forstpraktiker,62100,621
3b3ebdc0-dd90-47c8-b351-3c6157a5a494,,Forstwart EFZ,62100,621
e7ef4a06-9896-4855-a9c2-b485afb28412,,Gebirgswaldpfleger,62100,621
ff977ed4-04df-41c9-b9bd-924f3701cfff,,Forstpraktiker EBA,62100,621
db18e65d-c6d0-4ab5-ade8-4f993c5ef1cf,,Landschaftspfleger (Forstangestellter),62100,621
a0ba74c3-e3ad-4f18-a2c6-5f8abc23a748,,Forstarbeiter,62100,621
31c7d2fc-31fe-4413-b008-f1b48e66696f,,Forstvorarbeiter,62100,621
8fe05294-c5f9-46af-977e-cf0d436570c0,,Forstangestellter,62100,621
1593eaca-3ce1-44e6-b337-655105029b84,,Revierarbeiter,62100,621
c4ec1fe1-720f-4917-a9f9-29488f41ac24,,Staatsbannwart,62100,621
b9dcfc7b-71dd-4dee-91a0-a4dfabd41590,,Harzgewinner,62100,621
8c8184ae-51b6-4fc3-81d8-8136e9bfe44b,,Aufforstungsarbeiter,62100,621
ea5b7fd6-b730-4a44-a3a6-06d20015ec15,,Holzhacker,62100,621
183adc8d-ab1a-47ac-874e-6715ca23baf4,,Wedelenmacher,62100,621
0cb098b1-7455-4466-aa47-95182a13215a,,Waldpfleger,62100,621
e939cc29-0184-4419-b8f0-5e6915ddb911,,Forstwart,62100,621
972ddec3-8e97-4dbb-86e2-570c2c93dd1f,,Holzfäller,62100,621
a9e2c404-98d3-4a81-a0f3-c9ba077d7585,,Forstwart,62100,621
d8e26d27-bd0d-47e1-9c03-dbaa0bf734af,,Holzspalter,62100,621
7e5b2ecd-bb13-4254-986e-b2b2d144dcce,,Roder,62100,621
7dc3b88d-8a2e-4939-957a-0da3720763fe,,Holzhacker,62100,621
d777b1ec-284d-4fad-99c1-aeea8e7339b7,,Muschelzüchter,62210,622
a675a8b7-c9cd-47b1-a21f-a6e573e5951b,,Fischzuchtangestellter,62210,622
c10f7819-0380-4b16-9334-451ce000b4f7,,Teichwärter,62210,622
32d82971-e955-4755-9a18-3d3eeb5a04d1,,"Fischwirt, Fischhaltung und Fischzucht",62210,622
2eaba242-aca1-4427-b4d2-c0840d44209f,,Fischbrutzüchter,62210,622
d92a0232-c795-44ce-9497-fa10f4a763c4,,Forellenzüchter,62210,622
e57ef19e-457a-44ef-b29f-263fcae173fc,,Austernzüchter,62210,622
5a0a5ceb-3092-4a97-b37c-7126ecc2a957,,Schalentierzüchter,62210,622
379d1073-8cb6-4782-aa20-6342d163ca23,,Zierfischzüchter,62210,622
1544f8b1-5a58-4f58-a36f-d0c18634316b,,Fischbrutzüchter,62210,622
ff4a90a6-42d1-46f0-abe1-1a4cf3897b17,,"Fischwirt, See- und Flussfischerei",62220,622
bbadc4b8-2cb7-4ed0-939c-462c031e2f7f,,"Berufsfischer, eidg. FA",62220,622
91c18bff-4594-4f42-aeea-d947c769e688,,Seefischer,62220,622
cc4cacaa-0342-4ccc-b38b-1050cce26bee,,Netzfischer,62220,622
0a7903a5-52a8-46f3-abd9-94dd48652e9e,,Flussfischer,62220,622
2acf8d7a-04bb-4fc7-ae58-432a0c9d499a,,Berufsfischer BP,62220,622
c3e70136-5ca5-446b-8ea5-f1528e80c3b4,,Berufsfischer,62220,622
3613d011-59df-44a7-b742-4544dba6f388,,Abspitzer,70000,700
3943f74a-e045-4144-a5e0-31f83a41111a,,Handwerker in der Denkmalpflege,70000,700
22e5e7fe-4ac3-4c14-8fe6-67536cc02652,,Servicetechniker,70000,700
e545ca82-4e74-4145-8660-5e651a9c0e91,,Handwerker in der Denkmalpflege,70000,700
ac9ba61b-13e2-4111-85d0-d89a0b04e0f8,,Präzisionskleber,70000,700
f1457b27-698e-4071-9f23-e07818a026e1,,Nivellierer,70000,700
6a7329ff-c292-4494-a722-48796087c491,,Spritzer (ohne nähere Angaben),70000,700
6d7f3040-69ba-4c66-84ad-e5140bfd4d97,,Leger (ohne nähere Angaben),70000,700
2d5c4a13-b224-4f31-8726-47ad13b4a0c1,,Ausbrenner,70000,700
d807440d-fed5-42bf-96c7-22df01526fa9,,Poseur,70000,700
3693008a-fc29-499b-90d8-97d5329c01d3,,Reparaturangestellter,70000,700
985751ec-7e49-4260-898f-30f71dd99e29,,Spezialhandwerker,70000,700
3a6b67c6-38ba-4e37-8c0b-24e18083af98,,Werkstättehandwerker,70000,700
0ac686c9-3459-4602-b9ec-f8e49afab611,,Betriebshandwerker,70000,700
0828ca2a-131a-4bee-9d5e-786ad16b7065,,Haushandwerker,70000,700
35a74c58-4221-4d90-84c5-ead6b4a649fd,,Kleber (ohne nähere Angaben),70000,700
371d487d-1254-4dcc-9d6d-104d55b5bf89,,Vermesser (ohne nähere Angaben),70000,700
bf6ac0f2-4c5c-488c-bb2c-320fc5e0b79a,,"Handwerker in der Denkmalpflege, eidg. FA",70000,700
b81146ea-1768-4b72-8db8-40e1ca8ec94a,,Handwerker in der Denkmalpflege BP,70000,700
f0d76093-9d01-4a04-9a07-dffc8b8a6c90,,Technischer Installateur,70000,700
d0dcc26e-e433-4c21-b38e-b8168241e9ad,,Sanierer,70000,700
1d637c0a-da2f-469b-90ab-2dae21ac5ae3,,Bieger,70000,700
2db3a2cc-ff08-48aa-be71-68b67f94c00c,,Roller (ohne nähere Angaben),70000,700
00d78410-5de8-48cd-b50a-4e7c3eb07f86,,Zuschneider (ohne nähere Angaben),70000,700
e98de6b7-8a32-4a5a-a9fd-5a61285f1033,,Wickler (ohne nähere Angaben),70000,700
84ab5b3e-6ac9-4f4c-9891-7d098eb59c08,,Oberflächenspezialist,70000,700
dadea34c-4212-4ee9-aca7-c78537c93520,,Bohrer (ohne nähere Angaben),70000,700
91617788-b0d8-49e2-b235-a45ee3c5f9bb,,Facharbeiter,70000,700
d1ed2f05-d841-4506-80da-66e3c765bb0e,,Gestalter im Handwerk,71000,710
a9ae4de5-5c49-4766-bdc6-a5ee8cdaa722,,Gestalter im Handwerk,71000,710
1519101b-2373-4e9d-9469-7d1ad3695228,,Gestalter im Handwerk BP,71000,710
f8771594-dc13-4c0d-b4c5-826987bbea02,,"Gestalter im Handwerk, eidg. FA",71000,710
393afd9d-e2c4-4a25-bdc6-609affb3de51,,Bauhandwerker,71100,711
9434c1dc-f583-4ecb-bb57-5f61e84339fb,,Baupraktiker,71121,711
0f0125c9-9627-44e6-b4c9-54e3e2967928,,Steintreppenmonteur,71121,711
c2f8ca56-d153-43bc-b5ed-73ce70a7c63c,,Baufachmann,71121,711
647c7368-43d4-45c1-af28-4ebd3554fe7e,,Trockenbauspezialist,71121,711
f31ca92d-6a8e-4cb8-9ed8-f74bdf7157c6,,Zierbrunnenbauer,71121,711
3cac3c20-d45a-4c44-9947-d8325642bb6c,,Spezialmaurer,71121,711
ae92fcee-2d78-4d9e-a2a5-ffd2886c9ad2,,Kundenmaurer,71121,711
905128fc-cf57-4909-88d8-ca9fb661ab9a,,Maurer-Akkordant,71121,711
114adee4-b881-4791-8f70-87f5778a3a75,,Bruchsteinmaurer,71121,711
9162549d-7a02-4ca6-8e51-b7ecbe14197e,,Rohbaumaurer,71121,711
01f4b076-8ee6-4afd-ae74-5db58a456ed6,,Natursteinmaurer,71121,711
be4fd9e3-bfe6-4641-94cd-bb6af10c4616,,Modellmaurer,71121,711
23298141-c7bb-4b27-860e-2d932bd8dc6e,,Putzmaurer,71121,711
1f8c1642-67bc-4cbf-b352-e054300c8e47,,Reparaturmaurer,71121,711
2e03a373-9e74-46fd-b0d3-bbf6c9e65e08,,Gipsmaurer,71121,711
94f183ca-97c8-4fe0-be8f-0b360c4dc39e,,Fassadenmaurer,71121,711
a3fa615e-a356-4230-a71a-7b0504c63f86,,Ziegelmaurer,71121,711
57d3ea6d-ba52-4146-a17c-7767f462fcd1,,Maurer-Fuger,71121,711
13ae9c1c-8f03-4a1b-a0b5-c296446a9b5e,,Fabrikmaurer,71121,711
b4482b64-6233-4d5b-a2ea-0c7bacc58e03,,Betriebsmaurer,71121,711
06e7c56f-bbdb-45e7-8ae2-67b1bf34b1d9,,Tiefbaumaurer,71121,711
f235ca65-46fb-4108-b61c-94b14aa12e00,,Maurer EFZ,71121,711
4cc5f466-dfd6-400d-bf9f-d7ccf044c13d,,Verblendmaurer,71121,711
93a459fd-7605-4e8e-8dc2-76d617bea1d0,,Trockenmaurer,71121,711
c573d52f-4beb-401d-88b2-5704dc83e49f,,Kunstmaurer,71121,711
d17e3bec-f2c8-404f-aeea-bd3738535b68,,Rundmaurer,71121,711
036afb64-6813-4c8a-a2f8-660c961b8a93,,Treppenmaurer,71121,711
9690ade1-7b56-4418-9251-f61003a14c9f,,Gewölbemaurer,71121,711
1f085e92-c989-4bda-b690-b37a5230b725,,Baupraktiker EBA,71121,711
bc38cec8-924b-4e15-a65d-894e7a8914f8,,Montagemaurer,71121,711
a9bd4905-a9ae-407d-8d53-346664e431b5,,Feuerfestmaurer,71121,711
6deae84d-3402-459e-8361-0bce1e70fb86,,"Handwerker in der Denkmalpflege, eidg. FA, Mauerwerk/Verputz",71121,711
